source,scraped_at,url,sku,title,price,currency,original_price,discount_pct,category,price_source,page,position,model_id,sales_model_code,model_year,screen_size,sibling_sizes,product_category,product_category_slug,super_category,rating,review_count,status,energy_label,image_url,where_to_buy_url
lg.com,2026-09-21T15:22:25.547492+00:00,https://www.lg.com/ru/televisions/lg-oled83w69la,OLED83W69LA,83-дюймовый телевизор Smart TV Wallpaper TV LG OLED evo AI W6 4K 2026 года,,RUB,,,televisions,api,1,1,MD07610675,OLED83W69LA.ARUG,2026,83,"83"", 77""",Телевизоры,televisions,tv-audio-video,,0,ACTIVE,,https://www.lg.com/ru/images/televisions/md07610675/md07610675-350x350.jpg,https://www.lg.com/ru/televisions/lg-oled83w69la#pdp_where
lg.com,2026-09-21T15:22:25.547648+00:00,https://www.lg.com/ru/televisions/lg-55nu800b6la,55NU800B6LA,55-дюймовый телевизор Smart TV LG NANO 4K UHD AI NU80 2026,,RUB,,,televisions,api,1,2,MD09003547,55NU800B6LA.ARUQ,2026,55,,Телевизоры,televisions,tv-audio-video,,0,ACTIVE,,https://www.lg.com/ru/images/televisions/md09003547/md09003547-350x350.jpg,https://www.lg.com/ru/televisions/lg-55nu800b6la#pdp_where
lg.com,2026-09-21T15:22:25.547768+00:00,https://www.lg.com/ru/televisions/lg-65qned8mb6c,65QNED8MB6C,65-дюймовый умный телевизор LG QNED evo AI Mini LED QNED8M 4K 2026,,RUB,,,televisions,api,1,3,MD08811963,65QNED8MB6C.ARUG,2026,65,"85"", 75"", 65"", 55""",Телевизоры,televisions,tv-audio-video,,0,ACTIVE,,https://www.lg.com/ru/images/televisions/md08811963/md08811963-350x350.jpg,https://www.lg.com/ru/televisions/lg-65qned8mb6c#pdp_where
lg.com,2026-09-21T15:22:25.547874+00:00,https://www.lg.com/ru/televisions/lg-86mrgb96b6b,86MRGB96B6B,86-дюймовый телевизор Smart TV LG Micro RGB evo AI MRGB96 4K 2026,,RUB,,,televisions,api,1,4,MD08805066,86MRGB96B6B.ARUG,2026,86,"100"", 86""",Телевизоры,televisions,tv-audio-video,,0,ACTIVE,,https://www.lg.com/ru/images/televisions/md08805066/md08805066-350x350.jpg,https://www.lg.com/ru/televisions/lg-86mrgb96b6b#pdp_where
lg.com,2026-09-21T15:22:25.547977+00:00,https://www.lg.com/ru/televisions/lg-115qned93b6,115QNED93B6,115-дюймовый умный телевизор LG QNED evo AI Mini LED QNED93 4K 2026,,RUB,,,televisions,api,1,5,MD09003548,115QNED93B6.ARUQ,2026,115,,Телевизоры,televisions,tv-audio-video,,0,ACTIVE,,https://www.lg.com/ru/images/televisions/md09003548/md09003548-350x350.jpg,https://www.lg.com/ru/televisions/lg-115qned93b6#pdp_where
lg.com,2026-09-21T15:22:25.548083+00:00,https://www.lg.com/ru/televisions/lg-55qned83b6a,55QNED83B6A,55-дюймовый умный телевизор LG QNED evo AI Mini LED QNED83 4K 2026,,RUB,,,televisions,api,1,6,MD08801571,55QNED83B6A.ARUG,2026,55,"55"", 65"", 75"", 85""",Телевизоры,televisions,tv-audio-video,,0,ACTIVE,,https://www.lg.com/ru/images/televisions/md08801571/md08801571-350x350.jpg,https://www.lg.com/ru/televisions/lg-55qned83b6a#pdp_where
